order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost
5180,2591,92,2,114.0,0.0,42.48
5181,2591,370,2,111.0,0.0,46.95
5182,2592,206,1,69.0,0.0,34.94
5183,2592,485,1,108.0,0.0,54.15
5184,2593,234,1,69.0,0.0,24.73
5185,2594,593,2,130.0,26.0,58.7
5186,2594,43,1,116.0,0.0,43.0
5187,2594,31,1,109.0,10.9,42.98
5188,2594,84,1,124.0,12.4,44.51
5189,2595,205,1,59.0,0.0,20.96
5190,2596,321,1,104.0,0.0,52.59
5191,2597,18,1,119.0,0.0,57.18
5192,2598,199,1,68.0,0.0,28.51
5193,2599,633,3,57.0,0.0,23.63
5194,2600,888,1,96.0,4.8,40.59
5195,2600,421,1,125.0,0.0,54.97
5196,2601,588,1,121.0,6.05,55.84
5197,2601,586,1,118.0,0.0,51.89
5198,2601,997,2,210.0,0.0,79.79
5199,2601,421,1,125.0,0.0,54.97
5200,2602,700,3,58.0,0.0,30.1
5201,2603,41,1,110.0,22.0,38.22
5202,2603,479,1,125.0,0.0,52.28
5203,2604,280,1,71.0,0.0,30.75
5204,2604,37,1,104.0,0.0,41.09
5205,2604,954,2,174.0,0.0,84.16
5206,2605,806,2,48.0,0.0,16.76
5207,2605,1007,2,149.0,14.9,58.75
5208,2605,151,1,115.0,17.25,42.1
5209,2606,360,2,111.0,0.0,53.67
5210,2607,88,1,112.0,11.2,38.51
5211,2608,145,1,120.0,0.0,44.97
5212,2608,451,1,99.0,19.8,43.19
5213,2608,388,1,138.0,20.7,58.07
5214,2608,679,2,57.0,11.4,26.3
5215,2609,661,3,52.0,0.0,17.88
5216,2609,762,1,62.0,0.0,30.77
5217,2609,522,1,113.0,0.0,52.2
5218,2609,413,1,101.0,0.0,49.0
5219,2610,252,3,63.0,0.0,27.87
5220,2611,840,1,48.0,7.2,23.54
5221,2611,1018,1,185.0,0.0,65.02
5222,2611,154,1,113.0,0.0,46.64
5223,2612,536,2,116.0,0.0,43.31
5224,2612,314,1,103.0,0.0,52.67
5225,2613,924,1,75.0,0.0,30.63
5226,2613,476,1,107.0,16.05,44.81
5227,2614,340,1,125.0,6.25,57.25
5228,2614,1032,2,150.0,0.0,53.17
5229,2615,145,1,120.0,6.0,44.97
5230,2615,746,1,64.0,3.2,24.06
5231,2615,102,1,111.0,0.0,46.07
5232,2615,152,1,107.0,0.0,47.51
5233,2616,654,3,50.0,0.0,24.97
5234,2616,710,2,59.0,0.0,28.81
5235,2617,155,1,101.0,0.0,36.78
5236,2618,582,1,140.0,0.0,55.92
5237,2618,181,3,77.0,0.0,29.41
5238,2619,988,2,222.0,0.0,85.42
5239,2620,52,1,106.0,0.0,48.62
5240,2621,1007,2,149.0,0.0,58.75
5241,2622,790,1,56.0,0.0,28.11
5242,2622,108,1,121.0,0.0,47.42
5243,2622,1071,3,206.0,0.0,71.8
5244,2623,1034,3,171.0,0.0,58.97
5245,2623,420,2,130.0,0.0,53.36
5246,2623,831,2,54.0,0.0,21.13
5247,2623,444,3,125.0,18.75,50.98
5248,2624,311,2,136.0,40.8,67.98
5249,2624,450,1,124.0,0.0,51.74
5250,2625,1045,1,202.0,20.2,75.76
5251,2626,470,2,136.0,0.0,70.16
5252,2626,598,1,132.0,0.0,50.03
5253,2627,913,1,76.0,11.4,26.23
5254,2627,610,1,68.0,0.0,35.18
5255,2627,458,3,137.0,0.0,54.24
5256,2628,363,1,109.0,0.0,38.43
5257,2628,1068,3,226.0,0.0,107.61
5258,2628,759,1,52.0,0.0,19.53
5259,2628,708,2,49.0,4.9,18.93
5260,2629,971,1,165.0,16.5,85.18
5261,2629,823,3,46.0,6.9,20.77
5262,2629,497,1,137.0,0.0,64.04
5263,2630,433,1,121.0,0.0,47.03
5264,2630,1029,2,175.0,0.0,86.81
5265,2630,833,1,56.0,0.0,25.27
5266,2631,588,1,121.0,12.1,55.84
5267,2631,391,1,136.0,0.0,64.23
5268,2632,324,2,106.0,10.6,53.67
5269,2633,740,1,66.0,0.0,29.91
5270,2633,695,3,54.0,8.1,27.99
5271,2633,354,3,132.0,0.0,68.12
5272,2633,986,2,209.0,41.8,87.89
5273,2634,851,2,94.0,0.0,46.53
5274,2635,469,3,138.0,0.0,52.35
5275,2636,191,3,78.0,0.0,35.38
5276,2637,399,1,122.0,12.2,55.67
5277,2638,36,1,100.0,0.0,50.25
5278,2638,59,1,128.0,0.0,64.06
5279,2639,306,2,102.0,10.2,39.54
5280,2640,122,1,107.0,0.0,39.42
5281,2640,419,1,116.0,0.0,52.66
5282,2640,1079,1,189.0,0.0,71.85
5283,2641,868,1,105.0,0.0,43.23
5284,2642,290,1,64.0,0.0,29.65
5285,2642,31,1,109.0,0.0,42.98
5286,2642,745,3,52.0,15.6,18.56
5287,2642,410,2,106.0,0.0,50.43
5288,2643,763,1,59.0,8.85,20.79
5289,2643,143,2,101.0,0.0,43.51
5290,2644,728,1,67.0,0.0,31.81
5291,2645,821,3,55.0,0.0,27.73
5292,2645,275,3,66.0,19.8,23.56
5293,2646,872,2,90.0,0.0,35.22
5294,2646,1062,1,191.0,0.0,76.07
5295,2647,665,1,64.0,0.0,29.04
5296,2648,588,2,121.0,0.0,55.84
5297,2648,262,1,62.0,3.1,22.68
5298,2648,532,2,143.0,0.0,65.15
5299,2649,255,1,75.0,3.75,28.93
5300,2650,618,1,61.0,12.2,23.76
5301,2650,369,3,102.0,0.0,48.04
5302,2650,1045,2,202.0,0.0,75.76
5303,2650,755,2,55.0,0.0,21.55
5304,2651,218,2,67.0,13.4,32.52
5305,2652,114,1,126.0,0.0,48.59
5306,2653,472,3,106.0,15.9,46.89
5307,2653,886,2,100.0,0.0,50.07
5308,2654,139,1,116.0,0.0,56.17
5309,2655,613,1,61.0,3.05,25.22
5310,2656,832,2,58.0,0.0,22.46
5311,2656,419,1,116.0,0.0,52.66
5312,2656,166,2,122.0,0.0,48.39
5313,2656,157,2,117.0,0.0,48.45
5314,2657,868,3,105.0,0.0,43.23
5315,2657,555,3,145.0,0.0,74.99
5316,2658,737,2,62.0,6.2,32.09
5317,2658,514,2,148.0,0.0,56.32
5318,2659,1023,1,217.0,0.0,109.56
5319,2659,879,1,105.0,0.0,44.55
5320,2659,865,1,116.0,0.0,44.58
5321,2660,865,1,116.0,5.8,44.58
5322,2660,830,1,51.0,0.0,21.92
5323,2660,577,1,138.0,20.7,66.16
5324,2661,984,1,198.0,29.7,67.5
5325,2662,440,1,115.0,0.0,41.55
5326,2663,443,1,117.0,0.0,54.31
5327,2663,903,1,72.0,0.0,27.29
5328,2664,13,1,118.0,0.0,49.41
5329,2665,516,3,112.0,0.0,44.42
5330,2666,43,2,116.0,0.0,43.0
5331,2666,662,3,63.0,0.0,26.2
5332,2666,265,1,70.0,0.0,25.4
5333,2666,45,1,98.0,0.0,50.23
5334,2667,822,1,58.0,8.7,29.14
5335,2667,22,1,115.0,0.0,45.39
5336,2668,163,2,111.0,22.2,50.25
5337,2669,1062,2,191.0,0.0,76.07
5338,2669,354,1,132.0,13.2,68.12
5339,2670,463,1,120.0,0.0,60.22
5340,2671,145,1,120.0,0.0,44.97
5341,2672,855,1,96.0,0.0,36.81
5342,2672,644,3,51.0,0.0,19.36
5343,2673,139,2,116.0,0.0,56.17
5344,2674,546,1,113.0,11.3,54.3
5345,2675,85,1,112.0,0.0,41.03
5346,2676,227,1,69.0,0.0,32.68
5347,2677,583,2,134.0,0.0,47.44
5348,2677,819,1,43.0,0.0,16.42
5349,2678,651,2,63.0,0.0,24.65
5350,2679,728,1,67.0,0.0,31.81
5351,2679,686,1,52.0,2.6,24.33
5352,2679,521,1,141.0,0.0,54.66
5353,2680,224,2,66.0,0.0,33.84
5354,2680,641,1,49.0,0.0,23.1
5355,2681,304,1,129.0,0.0,61.79
5356,2681,108,1,121.0,0.0,47.42
5357,2682,742,1,48.0,0.0,21.13
5358,2682,130,1,107.0,0.0,45.21
5359,2682,977,2,205.0,20.5,104.69
5360,2683,631,3,50.0,0.0,21.28
5361,2683,841,2,98.0,0.0,36.25
5362,2684,264,3,63.0,0.0,21.61
5363,2684,394,1,113.0,0.0,43.71
5364,2685,1097,1,29.0,0.0,10.58
5365,2686,940,2,77.0,15.4,28.25
5366,2686,1033,2,159.0,63.6,58.16
5367,2687,835,1,47.0,0.0,16.33
5368,2687,674,2,68.0,0.0,29.3
5369,2688,423,2,104.0,20.8,48.9
5370,2688,827,1,42.0,4.2,16.85
5371,2688,158,2,104.0,41.6,46.37
5372,2689,387,1,100.0,0.0,51.83
5373,2690,654,3,50.0,7.5,24.97
5374,2691,762,1,62.0,0.0,30.77
5375,2692,498,1,138.0,20.7,58.8
5376,2693,320,1,131.0,0.0,62.03
5377,2694,82,2,101.0,10.1,50.11
5378,2694,455,1,100.0,0.0,49.02
5379,2694,446,2,106.0,42.4,38.7
5380,2694,169,1,108.0,5.4,40.08
5381,2695,102,3,111.0,0.0,46.07
5382,2696,818,3,49.0,14.7,20.36
5383,2696,716,1,55.0,0.0,26.78
5384,2697,1095,2,19.0,5.7,9.42
5385,2698,483,1,147.0,0.0,65.67
5386,2699,794,1,45.0,0.0,20.06
5387,2699,672,1,64.0,3.2,22.8
5388,2700,729,2,50.0,0.0,19.88
5389,2700,742,1,48.0,0.0,21.13
5390,2700,504,1,117.0,5.85,48.04
5391,2701,737,1,62.0,0.0,32.09
5392,2702,878,2,108.0,0.0,44.26
5393,2702,602,1,56.0,0.0,26.7
5394,2702,663,2,50.0,0.0,25.48
5395,2703,391,2,136.0,0.0,64.23
5396,2703,773,2,55.0,0.0,23.86
5397,2704,534,1,145.0,0.0,55.72
5398,2705,947,2,86.0,0.0,39.68
5399,2705,865,3,116.0,0.0,44.58
5400,2706,398,1,132.0,0.0,44.91
5401,2706,744,1,51.0,2.55,20.45
5402,2707,703,1,58.0,0.0,20.74
5403,2708,345,1,135.0,0.0,50.82
5404,2709,805,1,56.0,2.8,26.33
5405,2709,209,1,71.0,0.0,35.2
5406,2709,324,2,106.0,0.0,53.67
5407,2709,985,1,199.0,0.0,81.26
5408,2710,350,1,123.0,0.0,51.65
5409,2710,520,3,133.0,79.8,54.86
5410,2711,316,1,106.0,0.0,40.87
5411,2712,774,3,54.0,0.0,21.33
5412,2712,896,2,108.0,0.0,46.93
5413,2712,357,2,109.0,0.0,42.12
5414,2712,821,1,55.0,0.0,27.73
5415,2713,167,1,113.0,0.0,40.78
5416,2714,391,1,136.0,0.0,64.23
5417,2714,192,1,58.0,0.0,21.72
5418,2715,603,1,67.0,0.0,28.81
5419,2715,470,1,136.0,0.0,70.16
5420,2715,940,1,77.0,15.4,28.25
5421,2716,853,1,95.0,0.0,48.23
5422,2717,417,1,106.0,0.0,38.01
5423,2718,307,1,105.0,0.0,43.52
5424,2719,427,2,136.0,0.0,55.85
5425,2719,720,1,55.0,2.75,23.08
5426,2719,70,2,98.0,0.0,46.36
5427,2719,348,1,138.0,0.0,56.85
5428,2720,50,3,123.0,18.45,61.66
5429,2720,865,2,116.0,0.0,44.58
5430,2721,914,1,78.0,0.0,34.9
5431,2721,727,2,55.0,16.5,25.19
5432,2722,254,1,71.0,0.0,26.22
5433,2722,942,1,80.0,0.0,40.49
5434,2722,916,2,80.0,0.0,40.96
5435,2723,766,1,65.0,0.0,23.14
5436,2723,415,3,109.0,49.05,44.53
5437,2723,80,1,121.0,6.05,60.04
5438,2723,744,3,51.0,0.0,20.45
5439,2724,164,1,113.0,0.0,53.4
5440,2724,12,1,102.0,0.0,43.41
5441,2724,686,3,52.0,0.0,24.33
5442,2724,456,1,119.0,0.0,60.08
5443,2725,787,1,57.0,2.85,20.48
5444,2725,850,1,111.0,0.0,43.16
5445,2725,498,1,138.0,13.8,58.8
5446,2726,160,3,104.0,31.2,46.08
5447,2726,800,1,46.0,0.0,20.81
5448,2727,155,1,101.0,15.15,36.78
5449,2728,1095,1,19.0,0.0,9.42
5450,2728,282,1,67.0,3.35,33.68
5451,2729,549,2,138.0,55.2,54.07
5452,2730,274,1,77.0,0.0,37.21
5453,2730,738,1,49.0,0.0,21.62
5454,2731,92,1,114.0,22.8,42.48
5455,2731,1067,2,194.0,0.0,83.13
5456,2732,237,3,58.0,8.7,22.29
5457,2732,944,3,71.0,0.0,29.97
5458,2732,200,2,78.0,0.0,40.14
5459,2733,25,3,106.0,15.9,41.64
5460,2733,257,1,65.0,0.0,31.61
5461,2734,601,1,61.0,0.0,24.32
5462,2734,352,1,118.0,0.0,53.55
5463,2734,792,1,46.0,9.2,22.5
5464,2735,898,2,90.0,0.0,45.91
5465,2735,729,3,50.0,0.0,19.88
5466,2736,814,3,55.0,0.0,23.64
5467,2736,764,1,49.0,0.0,23.08
5468,2737,737,1,62.0,0.0,32.09
5469,2738,651,2,63.0,18.9,24.65
5470,2738,427,1,136.0,0.0,55.85
5471,2738,997,1,210.0,0.0,79.79
5472,2738,888,1,96.0,0.0,40.59
5473,2739,483,1,147.0,0.0,65.67
5474,2739,250,3,77.0,0.0,26.31
5475,2739,578,1,124.0,0.0,56.41
5476,2740,132,2,101.0,0.0,52.47
5477,2741,609,2,65.0,13.0,25.65
5478,2742,770,2,51.0,0.0,24.97
5479,2743,725,1,66.0,0.0,25.45
5480,2743,757,2,48.0,0.0,16.9
5481,2744,373,1,136.0,0.0,54.11
5482,2745,709,1,49.0,0.0,19.76
5483,2745,6,1,123.0,0.0,55.81
5484,2745,789,1,54.0,5.4,20.28
5485,2746,287,1,69.0,0.0,28.54
5486,2746,473,1,120.0,0.0,54.32
5487,2747,518,2,125.0,0.0,55.03
5488,2747,501,1,125.0,6.25,60.1
5489,2748,1073,1,223.0,0.0,113.43
5490,2749,20,1,118.0,0.0,50.13
5491,2750,709,2,49.0,0.0,19.76
5492,2750,650,1,55.0,11.0,19.41
5493,2751,8,1,122.0,0.0,45.75
5494,2751,643,1,68.0,3.4,32.09
5495,2752,199,1,68.0,0.0,28.51
5496,2752,975,1,208.0,0.0,81.69
5497,2753,628,1,55.0,0.0,25.74
5498,2753,1048,2,158.0,0.0,80.85
5499,2754,597,1,130.0,0.0,66.72
5500,2755,453,1,110.0,0.0,55.28
5501,2756,377,1,118.0,0.0,40.13
5502,2756,909,2,68.0,27.2,23.87
5503,2757,150,2,112.0,33.6,53.89
5504,2758,640,1,60.0,0.0,22.06
5505,2758,772,2,62.0,0.0,24.02
5506,2758,370,1,111.0,0.0,46.95
5507,2758,469,1,138.0,0.0,52.35
5508,2759,577,2,138.0,0.0,66.16
5509,2759,772,3,62.0,27.9,24.02
5510,2759,909,1,68.0,0.0,23.87
5511,2760,234,2,69.0,0.0,24.73
5512,2760,952,1,227.0,0.0,86.27
5513,2761,836,1,49.0,0.0,25.44
5514,2761,811,2,52.0,15.6,26.66
5515,2761,400,1,132.0,0.0,56.05
5516,2761,890,2,90.0,0.0,44.28
5517,2762,1005,1,205.0,30.75,93.35
5518,2763,922,1,73.0,0.0,27.57
5519,2763,64,2,109.0,10.9,54.22
5520,2764,575,3,115.0,17.25,40.58
5521,2764,35,1,120.0,0.0,50.51
5522,2764,222,1,59.0,0.0,22.21
5523,2764,583,1,134.0,0.0,47.44
5524,2765,982,1,211.0,10.55,74.19
5525,2765,734,1,64.0,0.0,26.12
5526,2765,783,1,53.0,0.0,26.53
5527,2766,501,1,125.0,0.0,60.1
5528,2767,511,1,122.0,0.0,43.26
5529,2767,705,1,57.0,0.0,23.41
5530,2768,271,1,61.0,0.0,25.09
5531,2769,294,3,59.0,0.0,22.82
5532,2769,102,1,111.0,5.55,46.07
5533,2769,546,1,113.0,0.0,54.3
5534,2770,1063,1,201.0,0.0,69.56
5535,2771,18,2,119.0,11.9,57.18
5536,2772,879,1,105.0,10.5,44.55
5537,2772,541,3,124.0,55.8,42.94
5538,2773,383,1,106.0,0.0,50.36
5539,2774,962,1,185.0,0.0,84.57
5540,2774,801,3,50.0,0.0,24.86
5541,2775,914,3,78.0,0.0,34.9
5542,2776,803,1,54.0,0.0,26.4
5543,2777,172,2,116.0,0.0,41.94
5544,2778,838,2,48.0,14.4,21.68
5545,2778,341,1,98.0,0.0,39.08
5546,2778,650,2,55.0,5.5,19.41
5547,2778,1008,1,178.0,17.8,81.55
5548,2779,310,2,108.0,0.0,41.48
5549,2779,58,1,103.0,0.0,35.85
5550,2780,543,2,145.0,43.5,71.51
5551,2781,414,1,130.0,13.0,55.87
5552,2781,265,1,70.0,0.0,25.4
5553,2782,649,3,51.0,15.3,18.15
5554,2782,407,1,136.0,20.4,51.27
5555,2783,845,1,117.0,0.0,59.8
5556,2784,910,1,80.0,0.0,30.72
5557,2784,181,3,77.0,0.0,29.41
5558,2784,305,1,136.0,0.0,49.19
5559,2784,162,1,107.0,5.35,51.55
5560,2785,576,1,111.0,0.0,40.39
5561,2786,342,1,129.0,0.0,63.84
5562,2786,199,2,68.0,6.8,28.51
5563,2787,154,1,113.0,5.65,46.64
5564,2788,128,2,101.0,0.0,45.03
5565,2789,337,2,118.0,23.6,59.39
5566,2789,126,1,128.0,0.0,60.06
5567,2789,530,2,138.0,41.4,56.15
5568,2789,305,2,136.0,0.0,49.19
5569,2790,282,1,67.0,0.0,33.68
5570,2791,297,3,60.0,0.0,28.66
5571,2792,870,1,112.0,5.6,53.11
5572,2793,379,1,128.0,0.0,47.39
5573,2794,66,1,113.0,5.65,41.35
5574,2794,1002,2,158.0,0.0,55.07
5575,2795,1051,1,157.0,31.4,69.1
5576,2796,271,1,61.0,0.0,25.09
5577,2796,751,1,57.0,0.0,24.37
5578,2797,615,2,51.0,0.0,25.15
5579,2797,426,2,122.0,0.0,56.17
5580,2798,96,1,110.0,22.0,39.36
5581,2798,155,1,101.0,0.0,36.78
5582,2799,957,1,175.0,0.0,64.45
5583,2800,829,1,49.0,2.45,19.48
5584,2800,7,1,108.0,21.6,55.59
5585,2801,201,1,61.0,0.0,28.8
5586,2802,698,2,58.0,5.8,24.25
5587,2802,105,2,122.0,0.0,61.6
5588,2803,498,1,138.0,0.0,58.8
5589,2803,1097,1,29.0,0.0,10.58
5590,2803,894,1,113.0,0.0,40.06
5591,2804,743,2,66.0,0.0,30.14
5592,2804,722,2,49.0,4.9,17.67
5593,2804,874,1,103.0,0.0,52.61
5594,2804,708,3,49.0,0.0,18.93
5595,2805,741,1,63.0,0.0,30.97
5596,2805,17,1,98.0,0.0,47.2
5597,2806,72,1,128.0,0.0,54.78
5598,2806,297,1,60.0,0.0,28.66
5599,2806,600,1,130.0,6.5,44.95
5600,2807,512,2,131.0,0.0,56.2
5601,2807,838,1,48.0,0.0,21.68
5602,2807,822,1,58.0,5.8,29.14
5603,2808,196,1,74.0,0.0,31.52
5604,2809,621,1,57.0,2.85,23.92
5605,2810,187,1,64.0,0.0,30.61
5606,2810,871,1,108.0,10.8,53.31
5607,2810,758,1,49.0,4.9,18.98
5608,2811,652,1,65.0,0.0,28.18
5609,2811,766,2,65.0,0.0,23.14
5610,2811,341,1,98.0,4.9,39.08
5611,2812,700,1,58.0,0.0,30.1
5612,2813,801,2,50.0,20.0,24.86
5613,2813,139,1,116.0,0.0,56.17
5614,2813,479,1,125.0,6.25,52.28
5615,2814,203,1,68.0,0.0,29.11
5616,2815,905,1,77.0,3.85,37.77
5617,2815,401,1,132.0,19.8,46.29
5618,2815,494,2,117.0,11.7,45.52
5619,2816,521,1,141.0,0.0,54.66
5620,2816,295,3,58.0,34.8,29.74
5621,2817,67,1,103.0,0.0,37.46
5622,2818,110,3,126.0,0.0,56.77
5623,2818,163,1,111.0,0.0,50.25
5624,2818,617,1,48.0,4.8,19.05
5625,2819,630,3,64.0,0.0,31.1
5626,2819,627,2,55.0,11.0,20.92
5627,2819,279,1,65.0,0.0,30.68
5628,2819,295,1,58.0,2.9,29.74
5629,2820,978,1,174.0,0.0,66.51
5630,2821,467,2,116.0,0.0,58.87
5631,2822,415,3,109.0,0.0,44.53
5632,2822,453,1,110.0,5.5,55.28
5633,2822,29,2,112.0,0.0,41.33
5634,2822,700,2,58.0,0.0,30.1
5635,2823,855,1,96.0,0.0,36.81
5636,2824,692,2,55.0,0.0,20.61
5637,2824,1046,1,187.0,0.0,78.37
5638,2825,523,1,117.0,0.0,45.6
5639,2825,687,3,62.0,0.0,24.89
5640,2825,423,1,104.0,0.0,48.9
5641,2826,55,1,109.0,0.0,53.34
5642,2826,932,1,73.0,0.0,26.38
5643,2826,884,1,99.0,0.0,40.97
5644,2826,113,1,110.0,16.5,52.9
5645,2827,793,1,56.0,5.6,22.29
5646,2828,480,1,127.0,0.0,47.04
5647,2829,22,1,115.0,0.0,45.39
5648,2829,760,2,58.0,5.8,25.78
5649,2830,1033,1,159.0,7.95,58.16
5650,2831,923,2,72.0,28.8,25.31
5651,2831,610,2,68.0,0.0,35.18
5652,2831,467,2,116.0,0.0,58.87
5653,2832,7,1,108.0,0.0,55.59
5654,2833,433,2,121.0,0.0,47.03
5655,2834,555,3,145.0,65.25,74.99
5656,2834,266,2,59.0,5.9,25.75
5657,2834,335,2,136.0,0.0,55.21
5658,2834,611,1,64.0,0.0,24.86
5659,2835,606,1,60.0,3.0,31.13
5660,2835,882,1,103.0,15.45,53.39
5661,2835,834,1,43.0,0.0,18.62
5662,2835,967,1,167.0,0.0,58.6
5663,2836,637,3,68.0,0.0,34.21
5664,2836,408,1,99.0,0.0,35.44
5665,2837,427,1,136.0,0.0,55.85
5666,2838,776,1,60.0,3.0,21.84
5667,2839,521,1,141.0,21.15,54.66
5668,2839,192,1,58.0,5.8,21.72
5669,2840,1069,1,186.0,18.6,64.13
5670,2840,961,1,170.0,0.0,75.36
5671,2841,464,2,126.0,0.0,53.79
5672,2841,713,2,59.0,5.9,28.75
5673,2842,309,1,133.0,0.0,53.34
5674,2842,408,2,99.0,0.0,35.44
5675,2842,61,1,125.0,6.25,59.3
5676,2843,387,3,100.0,0.0,51.83
5677,2843,724,1,57.0,8.55,23.65
5678,2844,885,3,110.0,33.0,52.94
5679,2845,263,2,59.0,11.8,25.45
5680,2845,1059,1,225.0,0.0,82.18
5681,2845,750,1,63.0,3.15,32.18
5682,2845,246,2,63.0,18.9,26.86
5683,2846,544,3,117.0,0.0,40.84
5684,2846,188,1,65.0,0.0,32.74
5685,2847,94,2,106.0,0.0,43.17
5686,2848,22,1,115.0,0.0,45.39
5687,2848,570,3,113.0,0.0,51.45
5688,2849,180,1,100.0,0.0,47.6
5689,2849,575,2,115.0,0.0,40.58
5690,2850,720,1,55.0,0.0,23.08
5691,2851,944,2,71.0,0.0,29.97
5692,2852,998,3,168.0,0.0,80.73
5693,2853,841,3,98.0,0.0,36.25
5694,2854,1011,2,222.0,44.4,88.72
5695,2855,444,1,125.0,0.0,50.98
5696,2855,347,1,108.0,0.0,48.88
5697,2856,69,1,121.0,12.1,45.49
5698,2856,856,2,103.0,10.3,51.48
5699,2856,21,1,121.0,0.0,54.96
5700,2857,931,2,81.0,0.0,34.21
5701,2858,197,1,71.0,3.55,33.35
5702,2858,337,2,118.0,0.0,59.39
5703,2858,69,1,121.0,12.1,45.49
5704,2858,986,1,209.0,0.0,87.89
5705,2859,618,1,61.0,0.0,23.76
5706,2860,741,1,63.0,3.15,30.97
5707,2860,874,1,103.0,0.0,52.61
5708,2860,267,2,61.0,0.0,21.29
5709,2860,671,2,52.0,0.0,26.53
5710,2861,462,1,103.0,0.0,49.77
5711,2861,841,3,98.0,14.7,36.25
5712,2862,240,2,59.0,0.0,27.47
5713,2862,66,1,113.0,0.0,41.35
5714,2863,732,3,52.0,15.6,20.13
5715,2863,573,1,114.0,0.0,57.68
5716,2864,957,1,175.0,0.0,64.45
5717,2864,528,1,109.0,0.0,41.14
5718,2864,896,1,108.0,0.0,46.93
5719,2865,721,2,66.0,0.0,28.17
5720,2866,6,2,123.0,12.3,55.81
5721,2866,1094,2,45.0,4.5,18.98
5722,2867,714,2,54.0,0.0,27.4
5723,2867,1066,1,183.0,18.3,73.84
5724,2868,247,1,62.0,0.0,24.77
5725,2869,451,1,99.0,0.0,43.19
5726,2869,917,1,85.0,0.0,40.17
5727,2870,706,3,49.0,0.0,19.04
5728,2870,718,1,55.0,5.5,27.98
5729,2871,854,3,101.0,0.0,44.53
5730,2871,898,1,90.0,0.0,45.91
5731,2872,668,1,49.0,0.0,16.8
5732,2873,667,1,68.0,0.0,24.92
5733,2873,716,2,55.0,0.0,26.78
5734,2873,561,1,145.0,0.0,64.01
5735,2874,727,2,55.0,0.0,25.19
5736,2875,609,2,65.0,0.0,25.65
5737,2875,153,1,118.0,11.8,60.1
5738,2876,1044,1,215.0,10.75,104.52
5739,2876,277,1,65.0,3.25,24.19
5740,2876,401,1,132.0,26.4,46.29
5741,2877,708,1,49.0,0.0,18.93
5742,2878,839,1,55.0,0.0,19.91
5743,2878,385,1,124.0,0.0,44.81
5744,2878,434,2,129.0,0.0,55.39
5745,2879,727,1,55.0,0.0,25.19
5746,2879,55,2,109.0,21.8,53.34
5747,2880,839,3,55.0,0.0,19.91
5748,2880,334,3,119.0,0.0,54.6
5749,2880,452,1,137.0,0.0,47.58
5750,2881,781,1,58.0,0.0,21.7
5751,2882,611,3,64.0,19.2,24.86
5752,2882,539,2,118.0,0.0,42.99
5753,2882,370,1,111.0,0.0,46.95
5754,2882,464,1,126.0,0.0,53.79
5755,2883,690,2,60.0,12.0,20.83
5756,2883,918,1,77.0,3.85,32.59
5757,2883,772,2,62.0,6.2,24.02
5758,2883,1100,2,46.0,0.0,21.01
5759,2884,644,1,51.0,0.0,19.36
5760,2885,103,3,108.0,0.0,43.84
5761,2886,658,1,53.0,0.0,18.33
5762,2886,180,1,100.0,0.0,47.6
5763,2887,464,2,126.0,37.8,53.79
5764,2888,201,1,61.0,0.0,28.8
5765,2888,823,2,46.0,0.0,20.77
5766,2889,654,1,50.0,0.0,24.97
5767,2890,421,1,125.0,0.0,54.97
5768,2891,743,1,66.0,0.0,30.14
5769,2892,166,3,122.0,36.6,48.39
5770,2892,275,1,66.0,0.0,23.56
5771,2892,486,2,137.0,0.0,66.86
5772,2892,133,3,106.0,0.0,52.01
5773,2893,110,2,126.0,0.0,56.77
5774,2894,516,2,112.0,0.0,44.42
5775,2894,778,1,48.0,2.4,16.73
5776,2894,870,2,112.0,11.2,53.11
5777,2894,359,2,133.0,0.0,49.23
5778,2895,523,1,117.0,0.0,45.6
5779,2895,671,3,52.0,0.0,26.53
5780,2895,660,1,48.0,0.0,18.47
5781,2896,274,2,77.0,0.0,37.21
5782,2897,881,1,92.0,0.0,45.53
5783,2897,711,3,62.0,37.2,29.84
5784,2898,90,2,113.0,33.9,46.43
5785,2898,120,1,113.0,0.0,46.93
5786,2899,1011,2,222.0,22.2,88.72
5787,2899,206,1,69.0,0.0,34.94
5788,2900,217,1,76.0,0.0,27.0
5789,2901,44,2,116.0,34.8,46.68
5790,2902,52,1,106.0,15.9,48.62
5791,2902,36,2,100.0,0.0,50.25
5792,2903,950,1,202.0,0.0,85.83
5793,2904,1089,1,202.0,30.3,92.93
5794,2905,295,3,58.0,8.7,29.74
5795,2906,854,2,101.0,10.1,44.53
5796,2906,27,1,110.0,0.0,53.52
5797,2907,622,3,64.0,28.8,32.05
5798,2907,662,2,63.0,0.0,26.2
5799,2907,1024,3,210.0,0.0,107.85
5800,2908,761,1,65.0,6.5,23.72
5801,2908,161,1,119.0,11.9,54.34
5802,2909,452,1,137.0,0.0,47.58
5803,2909,149,2,100.0,0.0,37.3
5804,2910,1015,2,204.0,0.0,95.85
5805,2911,688,1,50.0,0.0,21.8
5806,2911,167,2,113.0,11.3,40.78
5807,2912,672,1,64.0,0.0,22.8
5808,2913,746,2,64.0,0.0,24.06
5809,2914,161,1,119.0,5.95,54.34
5810,2914,33,2,127.0,0.0,63.95
5811,2915,1015,2,204.0,0.0,95.85
