product_id,product_name,category,gender,color,size,season,unit_cost,retail_price,launch_date,product_status
846,Studio Sculpt Legging,Leggings,Women,Black,XS,Fall,45.6,108.0,2025-03-27,active
847,Studio Sculpt Legging,Leggings,Women,Black,S,Core,32.2,88.0,2024-10-22,active
848,Studio Sculpt Legging,Leggings,Women,Black,M,Summer,43.69,95.0,2024-02-03,active
849,Studio Sculpt Legging,Leggings,Women,Black,L,Summer,56.06,115.0,2024-12-03,active
850,Studio Sculpt Legging,Leggings,Women,Black,XL,Summer,43.16,111.0,2024-03-27,active
851,Studio Sculpt Legging,Leggings,Women,Charcoal,XS,Core,46.53,94.0,2024-12-23,active
852,Studio Sculpt Legging,Leggings,Women,Charcoal,S,Summer,57.26,115.0,2025-08-05,active
853,Studio Sculpt Legging,Leggings,Women,Charcoal,M,Spring,48.23,95.0,2025-07-30,active
854,Studio Sculpt Legging,Leggings,Women,Charcoal,L,Spring,44.53,101.0,2024-08-09,active
855,Studio Sculpt Legging,Leggings,Women,Charcoal,XL,Fall,36.81,96.0,2025-09-27,active
856,Studio Sculpt Legging,Leggings,Women,Navy,XS,Winter,51.48,103.0,2024-12-13,active
857,Studio Sculpt Legging,Leggings,Women,Navy,S,Winter,43.38,104.0,2024-06-03,active
858,Studio Sculpt Legging,Leggings,Women,Navy,M,Winter,45.88,94.0,2024-08-29,active
859,Studio Sculpt Legging,Leggings,Women,Navy,L,Summer,52.45,110.0,2025-09-26,active
860,Studio Sculpt Legging,Leggings,Women,Navy,XL,Summer,44.73,114.0,2025-06-14,active
861,Daily Movement Legging,Leggings,Women,Black,XS,Core,37.41,90.0,2025-09-27,active
862,Daily Movement Legging,Leggings,Women,Black,S,Core,42.15,100.0,2025-04-21,active
863,Daily Movement Legging,Leggings,Women,Black,M,Spring,41.53,94.0,2024-09-09,active
864,Daily Movement Legging,Leggings,Women,Black,L,Summer,54.54,111.0,2024-05-24,active
865,Daily Movement Legging,Leggings,Women,Black,XL,Fall,44.58,116.0,2024-09-09,active
866,Daily Movement Legging,Leggings,Women,Sky,XS,Spring,52.62,105.0,2025-05-30,active
867,Daily Movement Legging,Leggings,Women,Sky,S,Winter,46.65,110.0,2025-01-02,active
868,Daily Movement Legging,Leggings,Women,Sky,M,Fall,43.23,105.0,2024-10-13,active
869,Daily Movement Legging,Leggings,Women,Sky,L,Fall,41.73,97.0,2025-01-07,active
870,Daily Movement Legging,Leggings,Women,Sky,XL,Summer,53.11,112.0,2025-06-07,active
871,Daily Movement Legging,Leggings,Women,Stone,XS,Spring,53.31,108.0,2025-05-27,active
872,Daily Movement Legging,Leggings,Women,Stone,S,Winter,35.22,90.0,2025-01-07,active
873,Daily Movement Legging,Leggings,Women,Stone,M,Summer,45.62,99.0,2024-06-01,active
874,Daily Movement Legging,Leggings,Women,Stone,L,Summer,52.61,103.0,2024-11-23,active
875,Daily Movement Legging,Leggings,Women,Stone,XL,Core,46.07,89.0,2025-07-14,active
876,Daily Movement Legging,Leggings,Women,Plum,XS,Spring,45.34,93.0,2024-04-16,active
877,Daily Movement Legging,Leggings,Women,Plum,S,Winter,58.12,117.0,2024-09-08,active
878,Daily Movement Legging,Leggings,Women,Plum,M,Core,44.26,108.0,2024-12-06,active
879,Daily Movement Legging,Leggings,Women,Plum,L,Core,44.55,105.0,2025-03-30,active
880,Daily Movement Legging,Leggings,Women,Plum,XL,Winter,35.96,97.0,2024-05-27,active
881,Elevation Pocket Legging,Leggings,Women,Black,XS,Summer,45.53,92.0,2025-09-07,active
882,Elevation Pocket Legging,Leggings,Women,Black,S,Fall,53.39,103.0,2024-09-15,active
883,Elevation Pocket Legging,Leggings,Women,Black,M,Summer,45.38,105.0,2025-08-13,active
884,Elevation Pocket Legging,Leggings,Women,Black,L,Summer,40.97,99.0,2024-10-01,active
885,Elevation Pocket Legging,Leggings,Women,Black,XL,Spring,52.94,110.0,2024-07-16,active
886,Elevation Pocket Legging,Leggings,Women,Heather Grey,XS,Winter,50.07,100.0,2025-07-29,active
887,Elevation Pocket Legging,Leggings,Women,Heather Grey,S,Fall,42.67,97.0,2024-01-22,active
888,Elevation Pocket Legging,Leggings,Women,Heather Grey,M,Spring,40.59,96.0,2025-05-26,active
889,Elevation Pocket Legging,Leggings,Women,Heather Grey,L,Core,48.59,104.0,2024-02-29,active
890,Elevation Pocket Legging,Leggings,Women,Heather Grey,XL,Summer,44.28,90.0,2024-12-07,active
891,Elevation Pocket Legging,Leggings,Women,Stone,XS,Spring,44.94,111.0,2024-10-30,active
892,Elevation Pocket Legging,Leggings,Women,Stone,S,Core,35.12,94.0,2025-05-08,active
893,Elevation Pocket Legging,Leggings,Women,Stone,M,Fall,33.87,89.0,2024-01-23,active
894,Elevation Pocket Legging,Leggings,Women,Stone,L,Fall,40.06,113.0,2024-12-29,active
895,Elevation Pocket Legging,Leggings,Women,Stone,XL,Fall,55.61,112.0,2024-11-21,active
896,Elevation Pocket Legging,Leggings,Women,Sky,XS,Winter,46.93,108.0,2024-10-06,active
897,Elevation Pocket Legging,Leggings,Women,Sky,S,Spring,41.54,116.0,2025-01-10,active
898,Elevation Pocket Legging,Leggings,Women,Sky,M,Spring,45.91,90.0,2024-11-19,active
899,Elevation Pocket Legging,Leggings,Women,Sky,L,Summer,53.07,108.0,2025-06-06,active
900,Elevation Pocket Legging,Leggings,Women,Sky,XL,Spring,45.0,93.0,2024-05-20,active
901,Ace Performance Polo,Polos,Men,Black,S,Spring,30.55,79.0,2024-11-24,active
902,Ace Performance Polo,Polos,Men,Black,M,Winter,27.61,77.0,2024-03-15,active
903,Ace Performance Polo,Polos,Men,Black,L,Winter,27.29,72.0,2024-08-12,active
904,Ace Performance Polo,Polos,Men,Black,XL,Core,31.9,73.0,2025-03-15,active
905,Ace Performance Polo,Polos,Men,Oat,S,Spring,37.77,77.0,2024-09-03,active
906,Ace Performance Polo,Polos,Men,Oat,M,Core,39.88,77.0,2025-04-18,active
907,Ace Performance Polo,Polos,Men,Oat,L,Summer,31.24,69.0,2025-01-05,active
908,Ace Performance Polo,Polos,Men,Oat,XL,Core,37.82,79.0,2025-03-10,active
909,Ace Performance Polo,Polos,Men,White,S,Fall,23.87,68.0,2024-11-11,active
910,Ace Performance Polo,Polos,Men,White,M,Summer,30.72,80.0,2024-03-17,active
911,Ace Performance Polo,Polos,Men,White,L,Spring,29.85,80.0,2025-04-12,active
912,Ace Performance Polo,Polos,Men,White,XL,Winter,33.81,68.0,2024-01-29,active
913,Ace Performance Polo,Polos,Men,Charcoal,S,Fall,26.23,76.0,2024-01-26,active
914,Ace Performance Polo,Polos,Men,Charcoal,M,Fall,34.9,78.0,2024-06-29,active
915,Ace Performance Polo,Polos,Men,Charcoal,L,Winter,27.43,70.0,2025-08-13,active
916,Ace Performance Polo,Polos,Men,Charcoal,XL,Core,40.96,80.0,2024-02-04,active
917,Clubhouse Tech Polo,Polos,Men,Black,S,Core,40.17,85.0,2024-03-23,active
918,Clubhouse Tech Polo,Polos,Men,Black,M,Winter,32.59,77.0,2024-05-09,active
919,Clubhouse Tech Polo,Polos,Men,Black,L,Fall,37.37,82.0,2025-09-02,active
920,Clubhouse Tech Polo,Polos,Men,Black,XL,Spring,29.7,73.0,2025-01-26,active
921,Clubhouse Tech Polo,Polos,Men,Stone,S,Winter,35.11,84.0,2024-12-14,active
922,Clubhouse Tech Polo,Polos,Men,Stone,M,Core,27.57,73.0,2024-08-25,active
923,Clubhouse Tech Polo,Polos,Men,Stone,L,Winter,25.31,72.0,2024-02-18,active
924,Clubhouse Tech Polo,Polos,Men,Stone,XL,Summer,30.63,75.0,2024-06-26,active
925,Clubhouse Tech Polo,Polos,Men,Forest,S,Summer,33.81,85.0,2024-12-09,active
926,Clubhouse Tech Polo,Polos,Men,Forest,M,Spring,39.93,87.0,2025-09-04,active
927,Clubhouse Tech Polo,Polos,Men,Forest,L,Winter,35.06,83.0,2025-09-19,active
928,Clubhouse Tech Polo,Polos,Men,Forest,XL,Fall,31.38,79.0,2024-12-01,active
929,Clubhouse Tech Polo,Polos,Men,Oat,S,Winter,27.53,76.0,2025-06-23,active
930,Clubhouse Tech Polo,Polos,Men,Oat,M,Winter,40.09,79.0,2024-05-23,active
931,Clubhouse Tech Polo,Polos,Men,Oat,L,Fall,34.21,81.0,2024-01-11,active
932,Clubhouse Tech Polo,Polos,Men,Oat,XL,Spring,26.38,73.0,2025-07-17,active
933,Daily Stretch Polo,Polos,Men,White,S,Fall,24.98,70.0,2024-04-13,active
934,Daily Stretch Polo,Polos,Men,White,M,Summer,32.46,74.0,2024-07-29,active
935,Daily Stretch Polo,Polos,Men,White,L,Spring,38.72,76.0,2024-01-16,active
936,Daily Stretch Polo,Polos,Men,White,XL,Core,30.04,82.0,2024-03-22,active
937,Daily Stretch Polo,Polos,Men,Charcoal,S,Core,35.54,79.0,2025-01-30,active
938,Daily Stretch Polo,Polos,Men,Charcoal,M,Summer,42.78,83.0,2024-02-26,active
939,Daily Stretch Polo,Polos,Men,Charcoal,L,Summer,35.74,86.0,2025-02-02,active
940,Daily Stretch Polo,Polos,Men,Charcoal,XL,Core,28.25,77.0,2025-08-18,active
941,Daily Stretch Polo,Polos,Men,Sky,S,Core,35.63,78.0,2024-08-30,active
942,Daily Stretch Polo,Polos,Men,Sky,M,Fall,40.49,80.0,2024-02-06,active
943,Daily Stretch Polo,Polos,Men,Sky,L,Fall,29.35,80.0,2025-03-26,active
944,Daily Stretch Polo,Polos,Men,Sky,XL,Spring,29.97,71.0,2025-03-07,active
945,Daily Stretch Polo,Polos,Men,Navy,S,Spring,41.97,85.0,2024-06-05,active
946,Daily Stretch Polo,Polos,Men,Navy,M,Spring,37.95,73.0,2025-03-29,active
947,Daily Stretch Polo,Polos,Men,Navy,L,Spring,39.68,86.0,2024-04-13,active
948,Daily Stretch Polo,Polos,Men,Navy,XL,Fall,32.88,71.0,2025-01-12,active
949,Summit Shell Jacket,Outerwear,Men,Navy,S,Core,72.38,164.0,2025-04-04,active
950,Summit Shell Jacket,Outerwear,Men,Navy,M,Winter,85.83,202.0,2025-04-17,active
951,Summit Shell Jacket,Outerwear,Men,Navy,L,Spring,59.14,154.0,2025-02-24,active
952,Summit Shell Jacket,Outerwear,Men,Navy,XL,Core,86.27,227.0,2024-03-24,active
953,Summit Shell Jacket,Outerwear,Men,Oat,S,Spring,62.96,161.0,2025-04-21,active
954,Summit Shell Jacket,Outerwear,Men,Oat,M,Winter,84.16,174.0,2024-01-14,active
955,Summit Shell Jacket,Outerwear,Men,Oat,L,Spring,80.15,218.0,2024-02-29,active
956,Summit Shell Jacket,Outerwear,Men,Oat,XL,Spring,80.2,159.0,2025-05-24,active
957,Summit Shell Jacket,Outerwear,Men,Heather Grey,S,Summer,64.45,175.0,2024-12-01,active
958,Summit Shell Jacket,Outerwear,Men,Heather Grey,M,Winter,84.76,168.0,2024-04-03,active
959,Summit Shell Jacket,Outerwear,Men,Heather Grey,L,Spring,80.94,226.0,2025-04-20,active
960,Summit Shell Jacket,Outerwear,Men,Heather Grey,XL,Core,73.54,168.0,2024-08-04,active
961,Summit Shell Jacket,Outerwear,Men,Plum,S,Summer,75.36,170.0,2025-09-27,active
962,Summit Shell Jacket,Outerwear,Men,Plum,M,Summer,84.57,185.0,2024-06-11,active
963,Summit Shell Jacket,Outerwear,Men,Plum,L,Spring,96.12,223.0,2024-09-13,active
964,Summit Shell Jacket,Outerwear,Men,Plum,XL,Winter,93.56,200.0,2024-05-19,active
965,Summit Shell Jacket,Outerwear,Women,Navy,S,Winter,98.2,218.0,2025-06-14,active
966,Summit Shell Jacket,Outerwear,Women,Navy,M,Winter,70.06,156.0,2024-05-03,active
967,Summit Shell Jacket,Outerwear,Women,Navy,L,Core,58.6,167.0,2025-09-08,active
968,Summit Shell Jacket,Outerwear,Women,Navy,XL,Core,71.98,160.0,2025-01-21,active
969,Summit Shell Jacket,Outerwear,Women,Oat,S,Core,84.68,214.0,2025-08-07,active
970,Summit Shell Jacket,Outerwear,Women,Oat,M,Spring,82.05,193.0,2025-06-11,active
971,Summit Shell Jacket,Outerwear,Women,Oat,L,Winter,85.18,165.0,2025-04-26,active
972,Summit Shell Jacket,Outerwear,Women,Oat,XL,Summer,96.09,215.0,2024-10-26,active
973,Summit Shell Jacket,Outerwear,Women,Heather Grey,S,Winter,73.88,208.0,2024-09-10,active
974,Summit Shell Jacket,Outerwear,Women,Heather Grey,M,Winter,70.19,195.0,2024-07-31,active
975,Summit Shell Jacket,Outerwear,Women,Heather Grey,L,Fall,81.69,208.0,2024-07-22,active
976,Summit Shell Jacket,Outerwear,Women,Heather Grey,XL,Core,97.33,209.0,2024-12-04,active
977,Summit Shell Jacket,Outerwear,Women,Plum,S,Fall,104.69,205.0,2024-06-08,active
978,Summit Shell Jacket,Outerwear,Women,Plum,M,Summer,66.51,174.0,2024-09-12,active
979,Summit Shell Jacket,Outerwear,Women,Plum,L,Spring,88.48,208.0,2024-03-13,active
980,Summit Shell Jacket,Outerwear,Women,Plum,XL,Core,63.22,173.0,2024-09-06,active
981,Summit Shell Jacket,Outerwear,Unisex,Navy,S,Fall,97.31,217.0,2025-02-13,active
982,Summit Shell Jacket,Outerwear,Unisex,Navy,M,Summer,74.19,211.0,2024-08-26,active
983,Summit Shell Jacket,Outerwear,Unisex,Navy,L,Winter,85.88,166.0,2024-03-23,active
984,Summit Shell Jacket,Outerwear,Unisex,Navy,XL,Fall,67.5,198.0,2024-07-12,active
985,Summit Shell Jacket,Outerwear,Unisex,Oat,S,Winter,81.26,199.0,2024-05-30,active
986,Summit Shell Jacket,Outerwear,Unisex,Oat,M,Summer,87.89,209.0,2024-09-05,active
987,Summit Shell Jacket,Outerwear,Unisex,Oat,L,Winter,96.02,227.0,2024-07-20,active
988,Summit Shell Jacket,Outerwear,Unisex,Oat,XL,Fall,85.42,222.0,2024-05-12,active
989,Summit Shell Jacket,Outerwear,Unisex,Heather Grey,S,Winter,70.79,155.0,2024-01-17,active
990,Summit Shell Jacket,Outerwear,Unisex,Heather Grey,M,Spring,84.55,197.0,2024-10-22,active
991,Summit Shell Jacket,Outerwear,Unisex,Heather Grey,L,Summer,60.61,160.0,2024-11-18,active
992,Summit Shell Jacket,Outerwear,Unisex,Heather Grey,XL,Spring,82.23,196.0,2024-03-29,active
993,Summit Shell Jacket,Outerwear,Unisex,Plum,S,Core,89.2,219.0,2024-02-15,active
994,Summit Shell Jacket,Outerwear,Unisex,Plum,M,Spring,67.47,181.0,2024-04-01,active
995,Summit Shell Jacket,Outerwear,Unisex,Plum,L,Spring,63.1,184.0,2024-12-05,active
996,Summit Shell Jacket,Outerwear,Unisex,Plum,XL,Spring,100.63,214.0,2024-03-02,active
997,Canyon Insulated Vest,Outerwear,Men,Black,S,Spring,79.79,210.0,2024-06-20,active
998,Canyon Insulated Vest,Outerwear,Men,Black,M,Winter,80.73,168.0,2025-02-25,active
999,Canyon Insulated Vest,Outerwear,Men,Black,L,Fall,72.0,191.0,2024-07-21,active
1000,Canyon Insulated Vest,Outerwear,Men,Black,XL,Core,105.13,208.0,2024-12-15,active
1001,Canyon Insulated Vest,Outerwear,Men,Stone,S,Core,79.38,161.0,2025-08-09,active
1002,Canyon Insulated Vest,Outerwear,Men,Stone,M,Spring,55.07,158.0,2024-10-24,active
1003,Canyon Insulated Vest,Outerwear,Men,Stone,L,Spring,67.23,174.0,2024-09-06,active
1004,Canyon Insulated Vest,Outerwear,Men,Stone,XL,Core,84.04,224.0,2025-09-02,active
1005,Canyon Insulated Vest,Outerwear,Men,Oat,S,Winter,93.35,205.0,2025-05-01,active
1006,Canyon Insulated Vest,Outerwear,Men,Oat,M,Spring,88.53,194.0,2024-07-31,active
1007,Canyon Insulated Vest,Outerwear,Men,Oat,L,Summer,58.75,149.0,2025-08-23,active
1008,Canyon Insulated Vest,Outerwear,Men,Oat,XL,Fall,81.55,178.0,2025-03-31,active
1009,Canyon Insulated Vest,Outerwear,Men,Navy,S,Winter,68.58,186.0,2025-02-08,active
1010,Canyon Insulated Vest,Outerwear,Men,Navy,M,Spring,82.88,213.0,2024-06-22,active
1011,Canyon Insulated Vest,Outerwear,Men,Navy,L,Fall,88.72,222.0,2024-07-31,active
1012,Canyon Insulated Vest,Outerwear,Men,Navy,XL,Fall,57.34,153.0,2024-05-01,active
1013,Canyon Insulated Vest,Outerwear,Women,Black,S,Core,77.95,168.0,2024-03-23,active
1014,Canyon Insulated Vest,Outerwear,Women,Black,M,Spring,79.35,158.0,2024-09-30,active
1015,Canyon Insulated Vest,Outerwear,Women,Black,L,Winter,95.85,204.0,2024-01-28,active
1016,Canyon Insulated Vest,Outerwear,Women,Black,XL,Winter,67.94,194.0,2025-06-23,active
1017,Canyon Insulated Vest,Outerwear,Women,Stone,S,Spring,59.58,151.0,2024-08-28,active
1018,Canyon Insulated Vest,Outerwear,Women,Stone,M,Core,65.02,185.0,2025-09-29,active
1019,Canyon Insulated Vest,Outerwear,Women,Stone,L,Winter,85.02,180.0,2025-02-13,active
1020,Canyon Insulated Vest,Outerwear,Women,Stone,XL,Spring,59.32,159.0,2025-07-03,active
1021,Canyon Insulated Vest,Outerwear,Women,Oat,S,Spring,64.99,161.0,2025-01-18,active
1022,Canyon Insulated Vest,Outerwear,Women,Oat,M,Spring,71.95,180.0,2024-04-29,active
1023,Canyon Insulated Vest,Outerwear,Women,Oat,L,Summer,109.56,217.0,2024-02-06,active
1024,Canyon Insulated Vest,Outerwear,Women,Oat,XL,Spring,107.85,210.0,2025-09-20,active
1025,Canyon Insulated Vest,Outerwear,Women,Navy,S,Winter,68.12,152.0,2025-04-02,active
1026,Canyon Insulated Vest,Outerwear,Women,Navy,M,Spring,62.07,166.0,2024-03-02,active
1027,Canyon Insulated Vest,Outerwear,Women,Navy,L,Winter,109.73,212.0,2025-01-21,active
1028,Canyon Insulated Vest,Outerwear,Women,Navy,XL,Winter,83.79,162.0,2025-03-30,active
1029,Canyon Insulated Vest,Outerwear,Unisex,Black,S,Summer,86.81,175.0,2024-01-26,active
1030,Canyon Insulated Vest,Outerwear,Unisex,Black,M,Core,87.99,204.0,2024-01-03,active
1031,Canyon Insulated Vest,Outerwear,Unisex,Black,L,Spring,89.55,209.0,2024-06-13,active
1032,Canyon Insulated Vest,Outerwear,Unisex,Black,XL,Winter,53.17,150.0,2024-02-06,active
1033,Canyon Insulated Vest,Outerwear,Unisex,Stone,S,Summer,58.16,159.0,2025-07-07,active
1034,Canyon Insulated Vest,Outerwear,Unisex,Stone,M,Fall,58.97,171.0,2024-05-04,active
1035,Canyon Insulated Vest,Outerwear,Unisex,Stone,L,Summer,85.39,187.0,2025-03-23,active
1036,Canyon Insulated Vest,Outerwear,Unisex,Stone,XL,Spring,59.97,168.0,2024-12-21,active
1037,Canyon Insulated Vest,Outerwear,Unisex,Oat,S,Core,92.55,194.0,2025-08-19,active
1038,Canyon Insulated Vest,Outerwear,Unisex,Oat,M,Core,97.32,213.0,2025-08-09,active
1039,Canyon Insulated Vest,Outerwear,Unisex,Oat,L,Spring,73.58,216.0,2024-09-23,active
1040,Canyon Insulated Vest,Outerwear,Unisex,Oat,XL,Summer,58.93,165.0,2024-03-11,active
1041,Canyon Insulated Vest,Outerwear,Unisex,Navy,S,Fall,78.14,162.0,2025-03-24,active
1042,Canyon Insulated Vest,Outerwear,Unisex,Navy,M,Summer,95.87,202.0,2024-04-03,active
1043,Canyon Insulated Vest,Outerwear,Unisex,Navy,L,Summer,76.93,197.0,2024-01-09,active
1044,Canyon Insulated Vest,Outerwear,Unisex,Navy,XL,Winter,104.52,215.0,2024-06-24,active
1045,Trail Lightweight Jacket,Outerwear,Men,Heather Grey,S,Summer,75.76,202.0,2024-07-07,active
1046,Trail Lightweight Jacket,Outerwear,Men,Heather Grey,M,Spring,78.37,187.0,2024-06-01,active
1047,Trail Lightweight Jacket,Outerwear,Men,Heather Grey,L,Spring,67.66,189.0,2024-11-25,active
1048,Trail Lightweight Jacket,Outerwear,Men,Heather Grey,XL,Summer,80.85,158.0,2024-06-03,active
1049,Trail Lightweight Jacket,Outerwear,Men,Stone,S,Core,70.04,176.0,2025-02-24,active
1050,Trail Lightweight Jacket,Outerwear,Men,Stone,M,Spring,97.55,193.0,2025-05-18,active
1051,Trail Lightweight Jacket,Outerwear,Men,Stone,L,Summer,69.1,157.0,2024-07-08,active
1052,Trail Lightweight Jacket,Outerwear,Men,Stone,XL,Spring,105.64,212.0,2024-07-12,active
1053,Trail Lightweight Jacket,Outerwear,Men,Charcoal,S,Core,99.34,226.0,2024-09-21,active
1054,Trail Lightweight Jacket,Outerwear,Men,Charcoal,M,Spring,64.84,187.0,2024-06-25,active
1055,Trail Lightweight Jacket,Outerwear,Men,Charcoal,L,Spring,61.71,156.0,2024-06-24,active
1056,Trail Lightweight Jacket,Outerwear,Men,Charcoal,XL,Summer,53.5,151.0,2024-04-11,active
1057,Trail Lightweight Jacket,Outerwear,Men,White,S,Spring,65.16,153.0,2025-06-21,active
1058,Trail Lightweight Jacket,Outerwear,Men,White,M,Summer,62.08,166.0,2025-09-18,active
1059,Trail Lightweight Jacket,Outerwear,Men,White,L,Summer,82.18,225.0,2025-08-23,active
1060,Trail Lightweight Jacket,Outerwear,Men,White,XL,Fall,89.28,196.0,2025-03-17,active
1061,Trail Lightweight Jacket,Outerwear,Women,Heather Grey,S,Fall,99.95,205.0,2024-04-24,active
1062,Trail Lightweight Jacket,Outerwear,Women,Heather Grey,M,Winter,76.07,191.0,2025-09-02,active
1063,Trail Lightweight Jacket,Outerwear,Women,Heather Grey,L,Spring,69.56,201.0,2024-01-22,active
1064,Trail Lightweight Jacket,Outerwear,Women,Heather Grey,XL,Spring,58.02,155.0,2025-06-20,active
1065,Trail Lightweight Jacket,Outerwear,Women,Stone,S,Spring,82.33,198.0,2024-01-25,active
1066,Trail Lightweight Jacket,Outerwear,Women,Stone,M,Winter,73.84,183.0,2025-01-31,active
1067,Trail Lightweight Jacket,Outerwear,Women,Stone,L,Spring,83.13,194.0,2024-06-01,active
1068,Trail Lightweight Jacket,Outerwear,Women,Stone,XL,Core,107.61,226.0,2025-09-04,active
1069,Trail Lightweight Jacket,Outerwear,Women,Charcoal,S,Fall,64.13,186.0,2024-03-27,active
1070,Trail Lightweight Jacket,Outerwear,Women,Charcoal,M,Spring,66.79,173.0,2025-07-11,active
1071,Trail Lightweight Jacket,Outerwear,Women,Charcoal,L,Summer,71.8,206.0,2025-08-13,active
1072,Trail Lightweight Jacket,Outerwear,Women,Charcoal,XL,Spring,67.19,150.0,2024-07-24,active
1073,Trail Lightweight Jacket,Outerwear,Women,White,S,Winter,113.43,223.0,2024-12-05,active
1074,Trail Lightweight Jacket,Outerwear,Women,White,M,Spring,77.33,197.0,2024-11-06,active
1075,Trail Lightweight Jacket,Outerwear,Women,White,L,Winter,74.17,207.0,2024-03-03,active
1076,Trail Lightweight Jacket,Outerwear,Women,White,XL,Winter,59.21,173.0,2025-09-14,active
1077,Trail Lightweight Jacket,Outerwear,Unisex,Heather Grey,S,Summer,99.27,205.0,2024-12-18,active
1078,Trail Lightweight Jacket,Outerwear,Unisex,Heather Grey,M,Core,89.24,216.0,2024-02-29,active
1079,Trail Lightweight Jacket,Outerwear,Unisex,Heather Grey,L,Fall,71.85,189.0,2024-02-13,active
1080,Trail Lightweight Jacket,Outerwear,Unisex,Heather Grey,XL,Fall,58.6,170.0,2024-02-21,active
1081,Trail Lightweight Jacket,Outerwear,Unisex,Stone,S,Fall,71.37,177.0,2024-08-01,active
1082,Trail Lightweight Jacket,Outerwear,Unisex,Stone,M,Spring,85.98,219.0,2025-07-31,active
1083,Trail Lightweight Jacket,Outerwear,Unisex,Stone,L,Spring,85.39,175.0,2024-08-27,active
1084,Trail Lightweight Jacket,Outerwear,Unisex,Stone,XL,Core,67.16,156.0,2024-10-15,active
1085,Trail Lightweight Jacket,Outerwear,Unisex,Charcoal,S,Summer,94.58,212.0,2025-07-18,active
1086,Trail Lightweight Jacket,Outerwear,Unisex,Charcoal,M,Core,61.92,179.0,2024-12-02,active
1087,Trail Lightweight Jacket,Outerwear,Unisex,Charcoal,L,Summer,60.28,151.0,2024-05-08,active
1088,Trail Lightweight Jacket,Outerwear,Unisex,Charcoal,XL,Fall,77.6,176.0,2025-08-21,active
1089,Trail Lightweight Jacket,Outerwear,Unisex,White,S,Spring,92.93,202.0,2025-07-05,active
1090,Trail Lightweight Jacket,Outerwear,Unisex,White,M,Spring,78.38,176.0,2025-07-06,active
1091,Trail Lightweight Jacket,Outerwear,Unisex,White,L,Summer,69.11,173.0,2025-01-10,active
1092,Trail Lightweight Jacket,Outerwear,Unisex,White,XL,Spring,72.86,200.0,2024-08-26,active
1093,Performance Crew Sock,Accessories,Unisex,Forest,One Size,Spring,13.32,32.0,2024-11-20,active
1094,Performance Crew Sock,Accessories,Unisex,Black,One Size,Core,18.98,45.0,2025-08-08,active
1095,Performance Crew Sock,Accessories,Unisex,Oat,One Size,Core,9.42,19.0,2024-07-02,active
1096,Performance Crew Sock,Accessories,Unisex,Plum,One Size,Winter,16.94,45.0,2024-12-22,active
1097,Training Cap,Accessories,Unisex,White,One Size,Summer,10.58,29.0,2024-09-11,active
1098,Training Cap,Accessories,Unisex,Oat,One Size,Core,19.67,57.0,2024-06-07,active
1099,Training Cap,Accessories,Unisex,Forest,One Size,Spring,19.79,56.0,2025-04-11,active
1100,Training Cap,Accessories,Unisex,Plum,One Size,Fall,21.01,46.0,2025-06-28,active
1101,Everyday Sling Bag,Accessories,Unisex,Forest,One Size,Summer,22.08,51.0,2025-06-04,active
1102,Everyday Sling Bag,Accessories,Unisex,Navy,One Size,Winter,18.98,53.0,2024-11-19,active
1103,Everyday Sling Bag,Accessories,Unisex,Stone,One Size,Spring,25.06,58.0,2024-03-26,active
1104,Everyday Sling Bag,Accessories,Unisex,White,One Size,Winter,14.13,37.0,2024-07-10,active
