order_id,customer_id,order_date,channel,region,order_status,total_amount
2661,315,2025-11-13,Ecommerce,Northeast,completed,168.3
2662,1140,2025-04-13,Ecommerce,Southeast,completed,115.0
2663,1168,2025-03-22,Wholesale,West,completed,189.0
2664,1167,2025-01-26,Ecommerce,Midwest,completed,118.0
2665,1113,2025-12-13,Retail,Northeast,completed,336.0
2666,741,2025-01-25,Ecommerce,West,completed,589.0
2667,1042,2025-01-13,Wholesale,Midwest,completed,164.3
2668,591,2025-11-12,Ecommerce,Midwest,completed,199.8
2669,99,2025-06-04,Ecommerce,West,completed,500.8
2670,664,2025-05-27,Ecommerce,Southwest,completed,120.0
2671,47,2025-04-12,Ecommerce,Midwest,completed,120.0
2672,665,2025-01-05,Ecommerce,Northeast,completed,249.0
2673,45,2025-05-07,Wholesale,Northeast,completed,232.0
2674,248,2025-07-08,Wholesale,Northeast,completed,101.7
2675,1093,2025-02-26,Ecommerce,Southeast,completed,112.0
2676,484,2025-08-26,Ecommerce,Southwest,completed,69.0
2677,658,2025-04-07,Ecommerce,Midwest,completed,311.0
2678,48,2025-10-19,Ecommerce,Southeast,completed,126.0
2679,433,2025-03-20,Ecommerce,Midwest,completed,257.4
2680,307,2025-10-17,Ecommerce,Southwest,completed,181.0
2681,8,2025-03-01,Ecommerce,Northeast,completed,250.0
2682,560,2025-03-30,Ecommerce,Northeast,completed,544.5
2683,353,2025-04-12,Ecommerce,Midwest,completed,346.0
2684,964,2025-01-14,Ecommerce,Midwest,completed,302.0
2685,1099,2025-04-24,Ecommerce,Southeast,completed,29.0
2686,167,2025-09-19,Wholesale,Midwest,completed,393.0
2687,123,2025-09-09,Retail,West,completed,183.0
2688,904,2025-10-06,Wholesale,Southwest,completed,391.4
2689,447,2025-08-23,Ecommerce,Southwest,completed,100.0
2690,762,2025-10-21,Ecommerce,Midwest,completed,142.5
2691,463,2025-08-15,Ecommerce,Northeast,completed,62.0
2692,638,2025-06-07,Ecommerce,Southeast,completed,117.3
2693,428,2025-08-24,Ecommerce,Southwest,completed,131.0
2694,900,2025-03-23,Retail,West,completed,564.1
2695,48,2025-07-11,Ecommerce,Southeast,completed,333.0
2696,251,2025-06-10,Ecommerce,Northeast,completed,187.3
2697,338,2025-12-13,Ecommerce,Midwest,completed,32.3
2698,122,2025-11-04,Ecommerce,Northeast,completed,147.0
2699,820,2025-12-18,Ecommerce,Southeast,completed,105.8
2700,1178,2025-05-10,Ecommerce,Midwest,completed,259.15
2701,1044,2025-09-06,Ecommerce,Northeast,completed,62.0
2702,803,2025-05-23,Wholesale,Southwest,completed,372.0
2703,1121,2025-03-29,Retail,Southwest,completed,382.0
2704,35,2025-07-26,Retail,Northeast,completed,145.0
2705,570,2025-06-14,Ecommerce,Northeast,completed,520.0
2706,66,2025-02-22,Retail,Northeast,completed,180.45
2707,942,2025-12-17,Retail,West,completed,58.0
2708,680,2025-10-02,Retail,Northeast,completed,135.0
2709,920,2025-08-15,Ecommerce,Midwest,completed,535.2
2710,867,2025-04-20,Ecommerce,Southeast,completed,442.2
2711,174,2025-03-10,Wholesale,Midwest,completed,106.0
2712,51,2025-12-28,Retail,West,completed,651.0
2713,633,2025-01-08,Ecommerce,Midwest,completed,113.0
2714,942,2025-07-04,Ecommerce,West,completed,194.0
2715,758,2025-01-20,Retail,Southeast,completed,264.6
2716,867,2025-01-23,Wholesale,Southeast,completed,95.0
2717,105,2025-05-02,Wholesale,Midwest,completed,106.0
2718,1090,2025-12-25,Ecommerce,Southwest,completed,105.0
2719,136,2025-04-11,Ecommerce,Southeast,completed,658.25
2720,154,2025-09-27,Ecommerce,Northeast,completed,582.55
2721,491,2025-08-14,Ecommerce,Midwest,completed,171.5
2722,762,2025-07-19,Ecommerce,Midwest,completed,311.0
2723,9,2025-04-09,Retail,Southeast,completed,610.9
2724,664,2025-04-30,Ecommerce,Southwest,completed,490.0
2725,944,2025-10-07,Ecommerce,Southeast,completed,289.35
2726,204,2025-03-08,Ecommerce,Southeast,completed,326.8
2727,120,2025-01-29,Ecommerce,West,completed,85.85
2728,1128,2025-01-08,Retail,Northeast,completed,82.65
2729,767,2025-10-29,Retail,Southeast,completed,220.8
2730,310,2025-10-31,Ecommerce,Southeast,completed,126.0
2731,661,2025-03-23,Ecommerce,Southeast,completed,479.2
2732,970,2025-02-17,Retail,Southeast,completed,534.3
2733,743,2025-01-07,Ecommerce,West,completed,367.1
2734,1197,2025-05-23,Ecommerce,Southeast,completed,215.8
2735,129,2025-05-28,Wholesale,Southwest,completed,330.0
2736,287,2025-02-07,Wholesale,Midwest,completed,214.0
2737,1077,2025-07-07,Retail,Northeast,completed,62.0
2738,442,2025-11-20,Retail,Southwest,completed,549.1
2739,868,2025-02-06,Ecommerce,Midwest,completed,502.0
2740,79,2025-01-15,Ecommerce,Southwest,completed,202.0
2741,333,2025-07-19,Retail,Northeast,completed,117.0
2742,1023,2025-09-03,Ecommerce,Midwest,completed,102.0
2743,777,2025-12-21,Ecommerce,Midwest,completed,162.0
2744,202,2025-06-11,Ecommerce,Midwest,completed,136.0
2745,273,2025-07-26,Ecommerce,Southwest,completed,220.6
2746,336,2025-07-27,Ecommerce,Southwest,completed,189.0
2747,105,2025-08-04,Ecommerce,Midwest,completed,368.75
2748,37,2025-11-04,Retail,West,completed,223.0
2749,345,2025-06-02,Ecommerce,West,completed,118.0
2750,982,2025-12-19,Ecommerce,Southwest,completed,142.0
2751,927,2025-06-10,Wholesale,Southwest,completed,186.6
2752,1131,2025-03-10,Ecommerce,Northeast,completed,276.0
2753,547,2025-03-05,Ecommerce,West,completed,371.0
2754,52,2025-08-23,Retail,Southwest,completed,130.0
2755,1195,2025-02-19,Ecommerce,Northeast,completed,110.0
2756,594,2025-04-14,Ecommerce,Southwest,completed,226.8
2757,689,2025-02-05,Ecommerce,Northeast,completed,190.4
2758,856,2025-10-18,Ecommerce,Southeast,completed,433.0
2759,1108,2025-01-21,Ecommerce,Northeast,completed,502.1
2760,50,2025-10-17,Ecommerce,Southeast,completed,365.0
2761,552,2025-07-04,Wholesale,Southeast,completed,449.4
2762,734,2025-08-09,Ecommerce,Northeast,completed,174.25
2763,757,2025-11-23,Wholesale,Southeast,completed,280.1
2764,98,2025-01-04,Ecommerce,Southeast,completed,640.75
2765,761,2025-10-02,Ecommerce,West,completed,317.45
2766,668,2025-07-22,Ecommerce,Northeast,completed,125.0
2767,1196,2025-11-23,Ecommerce,Northeast,completed,179.0
2768,542,2025-12-27,Ecommerce,Northeast,completed,61.0
2769,157,2025-08-24,Retail,Southwest,completed,395.45
2770,1061,2025-04-20,Ecommerce,Southeast,completed,201.0
2771,750,2025-02-09,Retail,Southwest,completed,226.1
2772,306,2025-07-06,Wholesale,Northeast,completed,410.7
2773,883,2025-01-28,Retail,Southwest,completed,106.0
2774,685,2025-03-09,Ecommerce,Southeast,completed,335.0
2775,66,2025-09-06,Ecommerce,Northeast,completed,234.0
2776,933,2025-02-02,Retail,West,completed,54.0
2777,616,2025-04-08,Ecommerce,West,completed,232.0
2778,1167,2025-10-27,Wholesale,Midwest,completed,444.3
2779,873,2025-10-24,Retail,Midwest,completed,319.0
2780,52,2025-01-13,Ecommerce,Southwest,completed,246.5
2781,809,2025-01-29,Retail,Southeast,completed,187.0
2782,204,2025-08-25,Ecommerce,Southeast,completed,253.3
2783,91,2025-11-17,Ecommerce,West,completed,117.0
2784,503,2025-04-26,Retail,Northeast,completed,548.65
2785,1061,2025-01-03,Ecommerce,Southeast,completed,111.0
2786,418,2025-09-04,Ecommerce,Southwest,completed,258.2
2787,644,2025-06-26,Retail,Southeast,completed,107.35
2788,861,2025-09-14,Retail,Northeast,completed,202.0
2789,575,2025-07-08,Retail,West,completed,847.0
2790,1007,2025-04-02,Ecommerce,Southeast,completed,67.0
2791,939,2025-01-31,Ecommerce,Southwest,completed,180.0
2792,582,2025-03-25,Ecommerce,Southeast,completed,106.4
2793,1180,2025-11-01,Ecommerce,West,completed,128.0
2794,424,2025-07-26,Retail,Northeast,completed,423.35
2795,1007,2025-09-17,Wholesale,Southeast,completed,125.6
2796,649,2025-10-30,Ecommerce,Northeast,completed,118.0
2797,892,2025-06-09,Retail,West,completed,346.0
2798,179,2025-03-15,Retail,Southwest,completed,189.0
2799,92,2025-07-10,Ecommerce,Southwest,completed,175.0
2800,266,2025-10-17,Retail,Northeast,completed,132.95
2801,451,2025-03-07,Ecommerce,West,completed,61.0
2802,311,2025-07-01,Ecommerce,Midwest,completed,354.2
2803,992,2025-07-03,Ecommerce,Southwest,completed,280.0
2804,77,2025-04-08,Retail,Southeast,completed,475.1
2805,1002,2025-06-12,Retail,Midwest,completed,161.0
2806,784,2025-03-27,Ecommerce,Midwest,completed,311.5
2807,1141,2025-11-25,Ecommerce,West,completed,362.2
2808,859,2025-05-03,Ecommerce,Northeast,completed,74.0
2809,808,2025-10-08,Wholesale,Southeast,completed,54.15
2810,275,2025-07-20,Wholesale,Midwest,completed,205.3
2811,958,2025-06-17,Ecommerce,West,completed,288.1
2812,336,2025-01-17,Ecommerce,Southwest,completed,58.0
2813,948,2025-12-28,Retail,Northeast,completed,314.75
2814,989,2025-03-01,Wholesale,Northeast,completed,68.0
2815,667,2025-12-06,Ecommerce,Midwest,completed,407.65
2816,768,2025-03-28,Ecommerce,Southeast,completed,280.2
2817,375,2025-11-27,Retail,Southwest,completed,103.0
2818,2,2025-03-29,Retail,Southeast,completed,532.2
2819,1190,2025-09-17,Ecommerce,Midwest,completed,411.1
2820,715,2025-02-28,Ecommerce,Northeast,completed,174.0
2821,514,2025-10-23,Retail,Midwest,completed,232.0
2822,118,2025-11-05,Retail,Southwest,completed,771.5
2823,414,2025-07-16,Retail,Northeast,completed,96.0
2824,396,2025-10-08,Ecommerce,West,completed,297.0
2825,193,2025-02-15,Retail,Midwest,completed,407.0
2826,560,2025-01-23,Wholesale,Northeast,completed,374.5
2827,301,2025-02-09,Ecommerce,Midwest,completed,50.4
2828,663,2025-02-25,Ecommerce,Midwest,completed,127.0
2829,422,2025-05-12,Ecommerce,Northeast,completed,225.2
2830,474,2025-05-08,Ecommerce,Midwest,completed,151.05
2831,1089,2025-11-20,Wholesale,Northeast,completed,483.2
2832,161,2025-02-01,Ecommerce,Southeast,completed,108.0
2833,111,2025-03-04,Wholesale,Northeast,completed,242.0
2834,397,2025-04-03,Ecommerce,Southeast,completed,817.85
2835,542,2025-12-02,Retail,Northeast,completed,354.55
2836,443,2025-12-06,Ecommerce,Southwest,completed,303.0
2837,285,2025-09-23,Retail,Midwest,completed,136.0
2838,1015,2025-06-22,Ecommerce,Midwest,completed,57.0
2839,872,2025-04-21,Retail,Southeast,completed,172.05
2840,719,2025-06-30,Ecommerce,West,completed,337.4
2841,136,2025-03-12,Ecommerce,Southeast,completed,364.1
2842,282,2025-05-21,Retail,Southwest,completed,449.75
2843,231,2025-07-05,Wholesale,Northeast,completed,348.45
2844,1171,2025-03-22,Ecommerce,West,completed,297.0
2845,677,2025-04-16,Ecommerce,Southeast,completed,498.15
2846,279,2025-04-26,Retail,Southwest,completed,416.0
2847,295,2025-04-23,Ecommerce,Midwest,completed,212.0
2848,643,2025-10-28,Ecommerce,West,completed,454.0
2849,384,2025-05-16,Ecommerce,Southeast,completed,330.0
2850,64,2025-05-08,Ecommerce,Midwest,completed,55.0
2851,1034,2025-12-18,Retail,Midwest,completed,142.0
2852,819,2025-07-29,Ecommerce,Northeast,completed,504.0
2853,1187,2025-05-21,Retail,Southwest,completed,294.0
2854,880,2025-09-15,Retail,West,completed,399.6
2855,746,2025-02-21,Ecommerce,Southwest,completed,233.0
2856,515,2025-06-21,Wholesale,Southeast,completed,425.6
2857,623,2025-03-31,Ecommerce,Southeast,completed,162.0
2858,191,2025-03-10,Ecommerce,Midwest,completed,621.35
2859,694,2025-02-15,Wholesale,Northeast,completed,61.0
2860,1149,2025-11-29,Ecommerce,West,completed,388.85
2861,126,2025-10-13,Retail,Midwest,completed,382.3
2862,1129,2025-05-24,Ecommerce,Southwest,completed,231.0
2863,761,2025-04-24,Wholesale,West,completed,254.4
2864,436,2025-07-03,Ecommerce,Midwest,completed,392.0
2865,1152,2025-07-23,Retail,Northeast,completed,132.0
2866,815,2025-03-17,Retail,Southwest,completed,319.2
2867,764,2025-11-17,Retail,Midwest,completed,272.7
2868,182,2025-01-12,Retail,Northeast,completed,62.0
2869,1115,2025-11-20,Retail,Midwest,completed,184.0
2870,72,2025-08-27,Ecommerce,Midwest,completed,196.5
2871,691,2025-06-01,Ecommerce,Southeast,completed,393.0
2872,179,2025-12-10,Ecommerce,Southwest,completed,49.0
2873,146,2025-08-24,Wholesale,Southwest,completed,323.0
2874,474,2025-12-12,Ecommerce,Midwest,completed,110.0
2875,380,2025-07-24,Ecommerce,Midwest,completed,236.2
2876,807,2025-07-06,Ecommerce,Southwest,completed,371.6
2877,87,2025-10-14,Ecommerce,Midwest,completed,49.0
2878,286,2025-06-11,Ecommerce,Southwest,completed,437.0
2879,1148,2025-03-10,Ecommerce,Northeast,completed,251.2
2880,971,2025-12-29,Ecommerce,Southeast,completed,659.0
2881,1126,2025-11-13,Ecommerce,Midwest,completed,58.0
2882,654,2025-02-24,Retail,West,completed,645.8
2883,822,2025-04-06,Ecommerce,Southeast,completed,390.95
2884,437,2025-05-13,Retail,Northeast,completed,51.0
2885,1193,2025-05-25,Ecommerce,Northeast,completed,324.0
2886,382,2025-04-10,Ecommerce,Northeast,completed,153.0
2887,594,2025-09-27,Ecommerce,Southwest,completed,214.2
2888,328,2025-10-06,Retail,Midwest,completed,153.0
2889,1146,2025-11-30,Ecommerce,Southeast,completed,50.0
2890,625,2025-06-30,Wholesale,Southeast,completed,125.0
2891,502,2025-08-03,Ecommerce,Southwest,completed,66.0
2892,254,2025-03-27,Ecommerce,Midwest,completed,987.4
2893,437,2025-04-29,Retail,Northeast,completed,252.0
2894,948,2025-05-02,Retail,Northeast,completed,748.4
2895,569,2025-07-05,Wholesale,Northeast,completed,321.0
2896,448,2025-01-05,Ecommerce,Northeast,completed,154.0
2897,1097,2025-02-22,Ecommerce,Northeast,completed,240.8
2898,158,2025-05-10,Retail,West,completed,305.1
2899,651,2025-11-14,Ecommerce,Southeast,completed,490.8
2900,355,2025-12-16,Retail,West,completed,76.0
2901,606,2025-01-10,Retail,Midwest,completed,197.2
2902,192,2025-01-24,Wholesale,West,completed,290.1
2903,165,2025-01-28,Ecommerce,Southeast,completed,202.0
2904,1116,2025-05-03,Ecommerce,West,completed,171.7
2905,479,2025-06-27,Retail,Southwest,completed,165.3
2906,1160,2025-09-21,Ecommerce,Northeast,completed,301.9
2907,966,2025-01-14,Retail,Southeast,completed,919.2
2908,1029,2025-01-29,Ecommerce,Southeast,completed,165.6
2909,673,2025-10-07,Wholesale,Southwest,completed,337.0
2910,323,2025-02-26,Ecommerce,Southeast,completed,408.0
2911,639,2025-05-12,Retail,Southeast,completed,264.7
2912,869,2025-09-14,Retail,Southeast,completed,64.0
2913,783,2025-02-28,Ecommerce,Northeast,completed,128.0
2914,217,2025-02-23,Ecommerce,West,completed,367.05
2915,250,2025-05-02,Retail,West,completed,408.0
2916,957,2025-08-18,Ecommerce,West,completed,63.0
2917,24,2025-01-23,Ecommerce,Southwest,completed,865.35
2918,1187,2025-01-12,Ecommerce,Southwest,completed,275.0
2919,67,2025-10-24,Retail,Midwest,completed,57.0
2920,727,2025-12-29,Ecommerce,Midwest,completed,375.0
2921,583,2025-04-03,Ecommerce,Southwest,completed,524.35
2922,313,2025-05-20,Wholesale,West,completed,436.0
2923,1180,2025-03-04,Ecommerce,West,completed,402.6
2924,306,2025-11-07,Retail,Northeast,completed,70.0
2925,277,2025-12-08,Ecommerce,Southwest,completed,103.0
2926,246,2025-05-23,Retail,Southeast,completed,320.0
2927,1024,2025-05-08,Retail,Southwest,completed,179.55
2928,532,2025-12-13,Ecommerce,Southeast,completed,164.35
2929,1087,2025-04-13,Retail,Southwest,completed,259.25
2930,988,2025-07-04,Ecommerce,Southeast,completed,535.0
2931,548,2025-05-02,Ecommerce,West,completed,250.8
2932,257,2025-12-16,Ecommerce,West,completed,106.0
2933,520,2025-10-11,Ecommerce,Northeast,completed,210.0
2934,751,2025-07-18,Retail,West,completed,752.0
2935,39,2025-05-07,Ecommerce,West,completed,194.4
2936,495,2025-02-23,Ecommerce,Northeast,completed,220.4
2937,1131,2025-06-13,Wholesale,Northeast,completed,133.0
2938,368,2025-12-23,Retail,Southwest,completed,53.55
2939,973,2025-08-08,Ecommerce,Southeast,completed,124.75
2940,1038,2025-02-23,Ecommerce,Southeast,completed,59.0
2941,376,2025-01-01,Ecommerce,Southeast,completed,55.0
2942,958,2025-09-29,Ecommerce,West,completed,61.75
2943,355,2025-04-03,Wholesale,West,completed,275.0
2944,1093,2025-12-22,Ecommerce,Southeast,completed,223.2
2945,156,2025-01-02,Ecommerce,Northeast,completed,320.3
2946,634,2025-11-09,Ecommerce,Southeast,completed,405.4
2947,910,2025-03-15,Ecommerce,Southeast,completed,130.0
2948,624,2025-07-22,Ecommerce,Midwest,completed,748.0
2949,1023,2025-01-01,Ecommerce,Midwest,completed,40.85
2950,498,2025-04-07,Ecommerce,Southeast,completed,557.0
2951,326,2025-09-23,Ecommerce,Southwest,completed,244.0
2952,795,2025-10-09,Ecommerce,Southeast,completed,134.0
2953,733,2025-12-20,Ecommerce,Southeast,completed,145.5
2954,786,2025-02-24,Ecommerce,Southeast,completed,734.0
2955,1167,2025-06-10,Ecommerce,Midwest,completed,64.6
2956,1114,2025-04-02,Ecommerce,Northeast,completed,130.0
2957,266,2025-07-22,Retail,Northeast,completed,946.5
2958,383,2025-07-20,Wholesale,Midwest,completed,376.0
2959,435,2025-05-23,Ecommerce,Southwest,completed,114.0
2960,1167,2025-11-18,Retail,Midwest,completed,518.85
2961,1120,2025-01-13,Wholesale,Southeast,completed,805.0
2962,29,2025-12-08,Wholesale,Southwest,completed,384.0
2963,38,2025-05-22,Ecommerce,Midwest,completed,59.0
2964,251,2025-10-19,Ecommerce,Northeast,completed,331.2
2965,1023,2025-02-22,Retail,Midwest,completed,269.0
2966,153,2025-02-17,Ecommerce,Southwest,completed,238.0
2967,249,2025-12-10,Ecommerce,West,completed,155.8
2968,448,2025-10-18,Ecommerce,Northeast,completed,780.6
2969,455,2025-10-03,Retail,Northeast,completed,125.4
2970,263,2025-08-30,Retail,Midwest,completed,128.0
2971,1073,2025-02-15,Retail,Midwest,completed,601.0
2972,178,2025-12-18,Ecommerce,Northeast,completed,159.0
2973,502,2025-10-25,Ecommerce,Southwest,completed,134.0
2974,26,2025-03-23,Ecommerce,Southeast,completed,438.0
2975,719,2025-09-24,Ecommerce,West,completed,856.4
2976,1112,2025-09-28,Retail,Northeast,completed,444.8
2977,986,2025-06-26,Ecommerce,Southeast,completed,38.7
2978,825,2025-12-23,Ecommerce,Midwest,completed,1044.0
2979,78,2025-06-07,Retail,Southeast,completed,438.95
2980,43,2025-11-06,Ecommerce,Northeast,completed,59.0
2981,507,2025-05-26,Wholesale,Southwest,completed,168.0
2982,151,2025-09-29,Ecommerce,Northeast,completed,561.7
2983,1180,2025-01-24,Ecommerce,West,completed,431.0
2984,1000,2025-12-09,Ecommerce,Midwest,completed,609.0
2985,751,2025-01-06,Ecommerce,West,completed,702.4
2986,1151,2025-11-15,Wholesale,West,completed,261.9
2987,859,2025-11-13,Wholesale,Northeast,completed,149.85
2988,802,2025-10-11,Ecommerce,West,completed,109.25
2989,1058,2025-07-03,Wholesale,Southwest,completed,113.0
2990,640,2025-12-22,Retail,Northeast,completed,105.0
2991,948,2025-03-17,Retail,Northeast,completed,65.0
2992,1046,2025-07-17,Ecommerce,Midwest,completed,666.7
2993,593,2025-01-11,Retail,Midwest,completed,57.0
2994,1141,2025-09-14,Ecommerce,West,completed,347.0
2995,709,2025-04-07,Wholesale,Midwest,completed,786.6
2996,494,2025-09-04,Ecommerce,Southeast,completed,744.0
2997,310,2025-03-12,Retail,Southeast,completed,170.85
2998,1047,2025-02-10,Ecommerce,Northeast,completed,497.0
2999,618,2025-12-31,Retail,Southeast,completed,379.0
3000,421,2025-11-21,Ecommerce,Southwest,completed,338.05
3001,788,2025-03-20,Ecommerce,Northeast,completed,339.0
3002,1003,2025-08-12,Retail,Southwest,completed,527.9
3003,39,2025-04-27,Ecommerce,West,completed,187.0
3004,94,2025-10-20,Retail,Southwest,completed,178.9
3005,611,2025-10-10,Ecommerce,Midwest,completed,210.0
3006,721,2025-02-19,Ecommerce,Northeast,completed,65.55
3007,801,2025-03-08,Retail,West,completed,303.0
3008,350,2025-04-07,Retail,Northeast,completed,383.0
3009,925,2025-01-13,Retail,Southeast,completed,202.0
3010,1075,2025-06-10,Ecommerce,West,completed,507.6
3011,169,2025-09-09,Retail,Northeast,completed,122.0
3012,401,2025-07-28,Ecommerce,Northeast,completed,45.0
3013,148,2025-07-23,Ecommerce,Southwest,completed,470.4
3014,723,2025-04-18,Retail,Northeast,completed,122.55
3015,140,2025-11-26,Retail,Midwest,completed,589.0
3016,225,2025-07-28,Wholesale,Northeast,completed,701.3
3017,695,2025-01-06,Wholesale,Midwest,completed,339.0
3018,748,2025-06-10,Retail,Southwest,completed,387.0
3019,639,2025-08-24,Ecommerce,Southeast,completed,601.75
3020,810,2025-04-27,Retail,Northeast,completed,554.0
3021,1088,2025-02-09,Ecommerce,West,completed,271.0
3022,717,2025-01-28,Ecommerce,West,completed,212.0
3023,507,2025-05-15,Ecommerce,Southwest,completed,67.45
3024,120,2025-08-18,Ecommerce,West,completed,186.0
3025,1095,2025-09-17,Wholesale,Southeast,completed,68.0
3026,1124,2025-10-31,Wholesale,Southwest,completed,437.0
3027,70,2025-10-11,Retail,Midwest,completed,335.0
3028,462,2025-03-19,Wholesale,Midwest,completed,100.0
3029,1153,2025-06-29,Ecommerce,Southwest,completed,215.0
3030,894,2025-03-31,Retail,West,completed,108.0
3031,748,2025-10-28,Retail,Southwest,completed,260.0
3032,538,2025-01-26,Ecommerce,Southeast,completed,68.0
3033,454,2025-03-13,Ecommerce,Southeast,completed,679.5
3034,1009,2025-10-10,Ecommerce,Southeast,completed,898.0
3035,820,2025-06-23,Ecommerce,Southeast,completed,687.8
3036,891,2025-04-25,Retail,Southwest,completed,322.0
3037,378,2025-03-14,Ecommerce,Southwest,completed,534.2
3038,232,2025-10-23,Retail,Southeast,completed,100.0
3039,900,2025-09-22,Ecommerce,West,completed,244.0
3040,66,2025-01-02,Ecommerce,Northeast,completed,58.0
3041,240,2025-03-15,Ecommerce,Southeast,completed,91.2
3042,1042,2025-03-12,Ecommerce,Midwest,completed,438.0
3043,1117,2025-06-28,Ecommerce,Southeast,completed,291.0
3044,992,2025-06-28,Ecommerce,Southwest,completed,223.15
3045,1183,2025-02-15,Retail,West,completed,578.0
3046,569,2025-10-31,Ecommerce,Northeast,completed,294.0
3047,141,2025-02-09,Retail,Southeast,completed,139.0
3048,60,2025-02-16,Ecommerce,Southeast,completed,115.6
3049,1044,2025-05-28,Retail,Northeast,completed,296.0
3050,719,2025-12-19,Ecommerce,West,completed,290.5
3051,486,2025-12-08,Retail,Southeast,completed,113.0
3052,280,2025-08-28,Ecommerce,Southeast,completed,735.0
3053,409,2025-02-27,Ecommerce,Southeast,completed,227.1
3054,968,2025-09-13,Ecommerce,Southeast,completed,55.0
3055,1014,2025-09-01,Wholesale,West,completed,106.0
3056,804,2025-11-04,Ecommerce,Northeast,completed,271.8
3057,889,2025-09-13,Ecommerce,Southwest,completed,69.0
3058,668,2025-06-24,Wholesale,Northeast,completed,570.0
3059,1077,2025-12-11,Ecommerce,Northeast,completed,114.0
3060,127,2025-07-15,Retail,Midwest,completed,122.0
3061,1,2025-11-24,Ecommerce,Southwest,completed,642.0
3062,408,2025-11-02,Ecommerce,Northeast,completed,206.0
3063,757,2025-06-18,Retail,Southeast,completed,636.65
3064,641,2025-09-14,Ecommerce,Midwest,completed,318.0
3065,129,2025-09-11,Ecommerce,Southwest,completed,140.0
3066,107,2025-11-10,Retail,Midwest,completed,191.0
3067,67,2025-03-21,Ecommerce,Midwest,completed,121.0
3068,386,2025-08-09,Ecommerce,West,completed,465.5
3069,796,2025-12-09,Ecommerce,Southeast,completed,137.0
3070,375,2025-06-18,Retail,Southwest,completed,291.6
3071,995,2025-07-16,Ecommerce,Northeast,completed,53.2
3072,320,2025-06-13,Ecommerce,Northeast,completed,533.4
3073,452,2025-06-05,Ecommerce,Midwest,completed,359.9
3074,35,2025-08-18,Retail,Northeast,completed,264.0
3075,664,2025-01-19,Ecommerce,Southwest,completed,162.0
3076,861,2025-05-15,Retail,Northeast,completed,279.0
3077,906,2025-10-20,Ecommerce,West,completed,100.0
3078,379,2025-07-31,Ecommerce,Southwest,completed,373.15
3079,170,2025-06-30,Ecommerce,Southeast,completed,216.0
3080,486,2025-12-23,Ecommerce,Southeast,completed,300.8
3081,1039,2025-12-24,Wholesale,Northeast,completed,509.8
3082,798,2025-09-29,Ecommerce,West,completed,295.45
3083,728,2025-10-13,Retail,Midwest,completed,665.3
3084,265,2025-04-17,Retail,Midwest,completed,193.8
3085,1165,2025-11-14,Ecommerce,Midwest,completed,343.8
3086,134,2025-07-08,Ecommerce,West,completed,256.0
3087,158,2025-01-19,Ecommerce,West,completed,55.0
3088,162,2025-12-03,Ecommerce,Southwest,completed,397.0
3089,1178,2025-11-04,Retail,Midwest,completed,86.0
3090,613,2025-05-13,Ecommerce,Southwest,completed,222.0
3091,465,2025-09-06,Ecommerce,Northeast,completed,539.1
3092,68,2025-10-10,Ecommerce,West,completed,261.6
3093,61,2025-10-27,Retail,Midwest,completed,465.0
3094,203,2025-02-06,Wholesale,Southeast,completed,365.55
3095,99,2025-12-07,Ecommerce,West,completed,379.15
3096,569,2025-02-17,Ecommerce,Northeast,completed,112.1
3097,147,2025-05-17,Retail,West,completed,583.0
3098,838,2025-08-23,Retail,Midwest,completed,501.6
3099,903,2025-01-13,Ecommerce,Southeast,completed,64.7
3100,1109,2025-03-13,Wholesale,Southeast,completed,270.75
3101,406,2025-11-04,Ecommerce,West,completed,53.0
3102,1081,2025-09-07,Ecommerce,Northeast,completed,795.0
3103,925,2025-06-07,Retail,Southeast,completed,192.0
3104,218,2025-04-17,Ecommerce,Southeast,completed,100.7
3105,263,2025-01-18,Retail,Midwest,completed,117.0
3106,258,2025-12-13,Ecommerce,Midwest,completed,365.6
3107,388,2025-03-06,Ecommerce,Midwest,completed,140.0
3108,850,2025-03-26,Ecommerce,Northeast,completed,97.0
3109,1097,2025-01-28,Ecommerce,Northeast,completed,227.0
3110,298,2025-05-04,Retail,Southwest,completed,64.6
3111,1033,2025-10-18,Wholesale,West,completed,347.0
3112,528,2025-02-21,Ecommerce,Southeast,completed,754.9
3113,417,2025-02-06,Ecommerce,Midwest,completed,521.0
3114,262,2025-12-30,Ecommerce,Southwest,completed,515.0
3115,330,2025-07-21,Ecommerce,Southwest,completed,119.0
3116,860,2025-12-29,Retail,Southwest,completed,91.2
3117,374,2025-11-09,Retail,Midwest,completed,335.65
3118,905,2025-11-21,Wholesale,Midwest,completed,319.3
3119,709,2025-01-16,Retail,Midwest,completed,216.0
3120,575,2025-09-15,Ecommerce,West,completed,61.0
3121,788,2025-03-29,Ecommerce,Northeast,completed,615.0
3122,104,2025-10-30,Ecommerce,Southwest,completed,150.6
3123,1027,2025-11-18,Ecommerce,West,completed,230.0
3124,1191,2025-06-08,Ecommerce,Southeast,completed,119.0
3125,779,2025-03-01,Ecommerce,Northeast,completed,577.0
3126,917,2025-02-18,Retail,West,completed,476.2
3127,695,2025-09-04,Ecommerce,Midwest,completed,747.6
3128,559,2025-07-17,Ecommerce,Midwest,completed,893.4
3129,65,2025-05-13,Retail,Southeast,completed,596.1
